order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,units_returned
154481,2024-06-23,US20,P428222,Online,1,30.0,0.1,0
120663,2025-06-04,DE10,P502186,In-Store,1,59.0,0.1,0
163848,2025-03-25,MA10,P428222,In-Store,1,30.0,0.0,0
110526,2025-01-23,FR10,P387939,In-Store,1,86.0,0.15,0
114866,2024-12-17,UK10,P296439,In-Store,1,32.0,0.0,0
129868,2025-03-05,US10,P501360,In-Store,1,65.0,0.0,0
100399,2024-04-25,FR10,P473260,In-Store,1,28.0,0.0,0
122193,2024-02-26,DE10,P476697,In-Store,1,30.0,0.0,0
111850,2024-02-11,UK10,P480636,In-Store,1,15.99,0.0,0
150508,2024-04-26,US20,P480634,Online,1,10.99,0.1,0
115840,2024-08-14,UK10,P294018,In-Store,1,23.0,0.1,0
116542,2024-03-31,UK10,P409988,In-Store,1,35.0,0.0,0
143154,2025-01-03,US10,P479830,In-Store,1,34.0,0.0,0
118458,2024-07-07,UK10,P456975,In-Store,1,90.0,0.0,0
109015,2025-03-25,FR10,P479732,In-Store,1,7.2,0.0,0
101606,2025-03-23,FR10,P480529,In-Store,2,10.0,0.0,0
117119,2024-01-24,UK10,P107319,In-Store,1,29.0,0.0,0
123191,2024-06-11,DE10,P481396,In-Store,1,42.0,0.0,0
109621,2024-10-13,FR10,P472317,In-Store,1,25.0,0.0,0
158429,2024-08-23,AE10,P470025,Travel Retail,1,35.0,0.0,0
103917,2024-01-29,FR10,P504281,In-Store,1,22.0,0.1,0
110038,2024-04-15,FR10,P471046,In-Store,1,62.0,0.0,0
123671,2024-03-26,DE10,P162554,In-Store,1,50.0,0.0,0
124243,2024-05-22,DE10,P420019,In-Store,1,30.0,0.0,0
136039,2025-02-11,US10,P471226,In-Store,1,65.0,0.0,0
104182,2024-02-20,FR10,P405602,In-Store,1,20.0,0.0,0
141450,2024-02-17,US10,P477741,In-Store,1,32.0,0.0,0
150230,2024-10-19,US20,P483654,Online,2,40.0,0.0,0
118070,2025-05-02,UK10,P431511,In-Store,1,32.0,0.0,1
125903,2025-01-18,DE10,P500787,In-Store,1,18.0,0.0,0
161054,2024-04-30,AE10,P408218,Travel Retail,1,25.0,0.0,0
125189,2025-01-11,DE10,P397627,In-Store,1,9.0,0.0,0
151075,2024-08-25,US20,P467123,Online,1,55.0,0.0,0
101811,2024-05-14,FR10,P478239,In-Store,1,42.0,0.0,0
102812,2024-07-12,FR10,P439406,In-Store,1,125.0,0.0,0
134990,2024-10-04,US10,P455339,In-Store,1,7.8,0.0,0
117964,2024-08-08,UK10,P480529,In-Store,1,10.0,0.1,0
143643,2024-05-17,US10,P500687,In-Store,1,26.0,0.0,0
104134,2024-07-21,FR10,P476430,In-Store,1,39.0,0.0,0
147088,2025-02-04,US20,P420019,Online,1,30.0,0.0,0
153389,2024-02-17,US20,P401771,Online,1,25.0,0.15,0
142507,2024-09-09,US10,P461636,In-Store,1,11.0,0.0,0
150520,2024-07-09,US20,P480634,Online,1,10.99,0.1,0
153788,2025-04-27,US20,P49848448,Online,1,30.0,0.2,0
119761,2024-09-17,DE10,P433125,In-Store,1,22.0,0.0,0
123558,2024-05-27,DE10,P457458,In-Store,1,24.0,0.0,0
142193,2024-04-03,US10,P479829,In-Store,1,28.0,0.0,0
136796,2024-01-08,US10,P457429,In-Store,1,14.0,0.0,0
162680,2024-10-29,AE10,P405602,Travel Retail,1,20.0,0.0,0
131878,2024-08-09,US10,P501284,In-Store,1,28.0,0.0,0
140274,2024-11-11,US10,P405602,In-Store,1,20.0,0.0,0
138554,2024-01-07,US10,P470004,In-Store,1,32.0,0.0,0
132342,2024-12-14,US10,P454941,In-Store,1,47.0,0.0,0
110452,2024-07-27,FR10,P475981,In-Store,1,13.0,0.0,0
100004,2024-02-15,FR10,P505041,In-Store,1,15.0,0.0,0
155377,2024-07-24,AE10,P432045,Travel Retail,1,29.0,0.1,0
142142,2024-11-24,US10,P502306,In-Store,1,33.0,0.0,1
152148,2024-11-03,US20,P476697,Online,1,30.0,0.0,0
163338,2024-03-07,MA10,P435342,In-Store,1,75.0,0.15,0
152702,2024-12-05,US20,P457458,Online,1,24.0,0.0,0
111168,2024-01-11,UK10,P476428,In-Store,1,58.0,0.0,0
143795,2025-05-11,US10,P502866,In-Store,1,16.0,0.0,0
104376,2024-04-02,FR10,P462387,In-Store,1,30.0,0.0,0
134910,2025-02-20,US10,P500256,In-Store,1,28.0,0.2,0
121499,2024-03-11,DE10,P446816,In-Store,1,25.0,0.0,1
106626,2025-03-25,FR10,P467973,In-Store,1,68.0,0.0,0
128766,2024-04-21,US10,P470510,In-Store,1,92.0,0.0,1
113774,2024-11-12,UK10,P472065,In-Store,1,8.0,0.1,0
156284,2024-06-12,AE10,P387261,Travel Retail,1,60.0,0.2,0
125924,2024-02-21,DE10,P418122,In-Store,1,82.0,0.1,0
118128,2025-01-02,UK10,P481370,In-Store,1,22.0,0.0,0
157640,2024-05-12,AE10,P482694,Travel Retail,1,23.0,0.15,0
103382,2025-03-21,FR10,P469197,In-Store,1,30.0,0.0,1
121597,2025-05-17,DE10,P471076,In-Store,1,29.0,0.0,0
137962,2025-01-24,US10,P481396,In-Store,1,42.0,0.2,0
109772,2024-09-06,FR10,P443834,In-Store,1,11.99,0.0,0
110071,2025-01-04,FR10,P471046,In-Store,1,62.0,0.0,0
141429,2024-12-26,US10,P453929,In-Store,1,88.0,0.0,0
114321,2024-09-08,UK10,P466426,In-Store,1,32.0,0.0,0
141320,2024-04-21,US10,P481141,In-Store,1,55.0,0.1,0
143500,2024-11-18,US10,P422275,In-Store,1,26.0,0.0,0
160878,2025-01-12,AE10,P476428,Travel Retail,1,58.0,0.15,0
116687,2024-04-02,UK10,P395532,In-Store,1,6.0,0.0,0
164959,2024-12-14,MA10,P12790,In-Store,1,38.0,0.1,0
108821,2024-07-05,FR10,P395532,In-Store,1,6.0,0.0,0
162844,2024-05-07,AE10,P457512,Travel Retail,1,55.0,0.0,0
131691,2025-05-18,US10,P469440,In-Store,1,34.0,0.1,0
142677,2024-07-17,US10,P467123,In-Store,1,55.0,0.0,0
112773,2025-06-07,UK10,P477838,In-Store,1,24.0,0.0,0
126366,2024-02-09,DE10,P466426,In-Store,1,32.0,0.0,0
162537,2025-05-25,AE10,P49848448,Travel Retail,1,30.0,0.0,0
140571,2024-08-06,US10,P434399,In-Store,1,42.0,0.0,0
126742,2024-01-21,DE10,P501751,In-Store,1,120.0,0.0,0
126651,2024-07-19,DE10,P429675,In-Store,2,45.0,0.0,0
157248,2024-10-24,AE10,P476697,Travel Retail,1,30.0,0.0,0
161976,2024-05-18,AE10,P454018,Travel Retail,1,49.0,0.2,0
153904,2024-04-01,US20,P482509,Online,1,45.0,0.0,0
107162,2024-08-07,FR10,P477838,In-Store,1,24.0,0.1,0
101061,2024-09-17,FR10,P501965,In-Store,1,36.0,0.2,0
143125,2024-07-05,US10,P479830,In-Store,1,34.0,0.0,0
117736,2024-11-04,UK10,P420019,In-Store,1,30.0,0.0,0
126046,2025-04-17,DE10,P502866,In-Store,1,16.0,0.2,0
159368,2025-01-28,AE10,P152203,Travel Retail,1,16.0,0.0,0
113296,2024-01-04,UK10,P461636,In-Store,1,11.0,0.0,0
143928,2024-04-30,US20,P477838,Online,1,24.0,0.0,0
109716,2025-04-19,FR10,P427393,In-Store,2,55.0,0.0,0
112546,2024-12-02,UK10,P472452,In-Store,1,16.0,0.0,0
164869,2024-11-30,MA10,P471242,In-Store,1,22.0,0.0,0
110339,2024-01-29,FR10,P504064,In-Store,1,15.0,0.0,0
134440,2024-08-27,US10,P470542,In-Store,1,16.0,0.1,0
109616,2024-08-20,FR10,P472317,In-Store,1,25.0,0.0,0
105078,2025-02-16,FR10,P392004,In-Store,1,65.0,0.0,0
116644,2024-09-08,UK10,P162554,In-Store,1,50.0,0.0,0
127498,2025-03-23,DE10,P479732,In-Store,1,7.2,0.0,0
123286,2025-02-04,DE10,P428636,In-Store,1,25.0,0.15,0
122912,2024-01-27,DE10,P480634,In-Store,1,10.99,0.0,0
136343,2024-11-15,US10,P427393,In-Store,1,55.0,0.0,0
111921,2024-01-30,UK10,P501721,In-Store,1,28.0,0.0,0
144559,2024-02-02,US20,P504364,Online,1,64.0,0.1,0
128186,2025-04-03,DE10,P54433,In-Store,1,28.0,0.0,0
112072,2024-01-20,UK10,P480634,In-Store,2,10.99,0.2,0
124224,2024-01-01,DE10,P420019,In-Store,1,30.0,0.1,0
128013,2025-04-19,DE10,P482509,In-Store,1,45.0,0.0,0
116134,2024-06-09,UK10,P476671,In-Store,1,28.0,0.0,1
147332,2024-08-14,US20,P389524,Online,1,205.0,0.0,0
111771,2024-02-18,UK10,P429952,In-Store,1,49.0,0.0,0
110569,2024-09-14,FR10,P501760,In-Store,1,38.0,0.0,0
160105,2024-07-12,AE10,P431511,Travel Retail,1,32.0,0.0,1
163986,2025-06-17,MA10,P503815,In-Store,1,118.0,0.0,0
165998,2025-06-27,MA10,P501696,In-Store,1,34.0,0.0,0
160718,2025-03-17,AE10,P417312,Travel Retail,1,24.0,0.0,1
112426,2025-05-27,UK10,P457512,In-Store,1,55.0,0.0,0
147961,2024-06-28,US20,P432239,Online,1,28.0,0.0,0
147581,2025-04-16,US20,P484052,Online,1,12.0,0.0,0
164376,2025-03-14,MA10,P456975,In-Store,1,90.0,0.0,0
130625,2025-06-20,US10,P483474,In-Store,1,26.0,0.0,0
107316,2024-03-19,FR10,P183916,In-Store,1,30.0,0.0,0
152312,2024-07-09,US20,P454941,Online,1,47.0,0.15,0
154937,2024-12-29,US20,P458630,Online,1,32.0,0.0,0
121534,2025-05-30,DE10,P446816,In-Store,1,25.0,0.0,0
116295,2025-02-01,UK10,P500992,In-Store,1,25.0,0.1,0
128306,2024-10-12,DE10,P443834,In-Store,1,11.99,0.0,0
160288,2025-05-31,AE10,P501435,Travel Retail,1,27.0,0.0,0
119741,2024-05-15,DE10,P433125,In-Store,1,22.0,0.0,0
130086,2024-12-25,US10,P395532,In-Store,1,6.0,0.1,0
109507,2024-12-06,FR10,P435342,In-Store,1,75.0,0.0,0
128479,2024-05-31,US10,P475118,In-Store,1,32.0,0.0,0
160655,2025-01-10,AE10,P455321,Travel Retail,1,55.0,0.0,0
147622,2024-07-14,US20,P504064,Online,1,15.0,0.0,0
150521,2024-07-20,US20,P480634,Online,1,10.99,0.1,0
135497,2025-01-20,US10,P502289,In-Store,1,20.0,0.0,0
133382,2024-09-16,US10,P504281,In-Store,1,22.0,0.0,0
102746,2024-06-14,FR10,P502185,In-Store,1,45.0,0.0,0
147472,2024-11-09,US20,P397627,Online,1,9.0,0.0,0
128044,2024-05-27,DE10,P49848448,In-Store,1,30.0,0.0,0
133616,2024-07-06,US10,P477822,In-Store,1,32.0,0.0,0
106528,2024-04-29,FR10,P471101,In-Store,1,50.0,0.0,0
162311,2025-06-23,AE10,P504064,Travel Retail,1,15.0,0.0,0
148196,2024-07-28,US20,P502068,Online,1,12.0,0.0,0
122432,2024-05-31,DE10,P457512,In-Store,1,55.0,0.0,0
139162,2024-05-17,US10,P467120,In-Store,1,39.0,0.0,0
111729,2024-08-03,UK10,P504789,In-Store,2,18.0,0.0,0
143674,2024-11-24,US10,P500687,In-Store,1,26.0,0.0,0
130977,2025-05-14,US10,P475951,In-Store,1,30.0,0.0,0
160416,2025-05-03,AE10,P461185,Travel Retail,1,35.0,0.0,0
160646,2024-09-25,AE10,P455321,Travel Retail,1,55.0,0.0,0
136677,2024-09-27,US10,P476671,In-Store,1,28.0,0.0,0
122688,2025-02-14,DE10,P476671,In-Store,2,28.0,0.0,0
125320,2024-10-02,DE10,P401771,In-Store,1,25.0,0.0,0
111351,2024-08-02,UK10,P484052,In-Store,1,12.0,0.0,0
118399,2024-05-16,UK10,P422275,In-Store,2,26.0,0.0,0
129707,2025-02-14,US10,P152203,In-Store,2,16.0,0.0,0
131444,2024-07-10,US10,P501516,In-Store,1,55.0,0.15,0
144485,2024-12-27,US20,P504794,Online,1,28.0,0.0,0
164720,2024-12-05,MA10,P476697,In-Store,1,30.0,0.0,0
150149,2024-04-10,US20,P476428,Online,1,58.0,0.0,0
135285,2024-10-25,US10,P480636,In-Store,1,15.99,0.0,0
138811,2025-06-06,US10,P109911,In-Store,1,33.0,0.0,1
160717,2025-02-28,AE10,P417312,Travel Retail,1,24.0,0.1,0
127816,2024-04-27,DE10,P461451,In-Store,1,85.0,0.0,0
142550,2025-04-13,US10,P461636,In-Store,1,11.0,0.0,0
141346,2024-10-31,US10,P481141,In-Store,1,55.0,0.0,0
124232,2024-02-17,DE10,P420019,In-Store,1,30.0,0.0,0
104904,2025-06-03,FR10,P470525,In-Store,1,40.0,0.0,0
127049,2024-02-03,DE10,P483654,In-Store,1,40.0,0.15,0
141881,2024-01-01,US10,P7844,In-Store,2,67.0,0.0,0
153760,2024-11-06,US20,P49848448,Online,1,30.0,0.0,0
126063,2024-02-15,DE10,P504064,In-Store,1,15.0,0.0,0
106514,2024-01-19,FR10,P471101,In-Store,1,50.0,0.0,1
159864,2025-04-05,AE10,P428636,Travel Retail,1,25.0,0.0,1
133097,2025-06-01,US10,P479732,In-Store,1,7.2,0.0,0
135664,2025-03-08,US10,P476428,In-Store,1,58.0,0.0,0
109662,2024-02-05,FR10,P427393,In-Store,1,55.0,0.0,1
145756,2024-12-11,US20,P467038,Online,1,28.0,0.0,0
161666,2024-07-26,AE10,P468161,Travel Retail,1,46.0,0.0,0
163307,2025-01-24,MA10,P420699,In-Store,1,70.0,0.15,0
150225,2024-09-21,US20,P483654,Online,2,40.0,0.0,0
115676,2025-06-25,UK10,P502068,In-Store,1,12.0,0.0,0
113966,2025-03-11,UK10,P405602,In-Store,1,20.0,0.2,0
130148,2024-04-13,US10,P431187,In-Store,2,28.0,0.0,0
122813,2025-03-26,DE10,P471101,In-Store,1,50.0,0.0,0
142935,2024-08-12,US10,P420699,In-Store,1,70.0,0.0,0
159850,2024-10-19,AE10,P428636,Travel Retail,1,25.0,0.0,0
161360,2024-03-10,AE10,P456007,Travel Retail,1,13.0,0.0,0
130187,2024-11-19,US10,P431187,In-Store,1,28.0,0.2,0
139995,2024-01-11,US10,P505041,In-Store,1,15.0,0.1,0
119390,2024-04-22,UK10,P501435,In-Store,1,27.0,0.0,0
162160,2024-04-06,AE10,P470525,Travel Retail,1,40.0,0.0,0
139886,2025-02-14,US10,P387261,In-Store,1,60.0,0.0,0
100741,2024-10-13,FR10,P442742,In-Store,1,55.0,0.0,0
127997,2024-09-25,DE10,P482509,In-Store,1,45.0,0.0,0
138886,2025-03-31,US10,P432045,In-Store,2,29.0,0.0,0
161006,2024-08-23,AE10,P107319,Travel Retail,1,29.0,0.0,0
100329,2024-09-01,FR10,P409988,In-Store,1,35.0,0.0,0
107275,2024-09-02,FR10,P454941,In-Store,1,47.0,0.0,0
112108,2024-10-06,UK10,P480634,In-Store,1,10.99,0.0,0
127865,2024-09-20,DE10,P469197,In-Store,1,30.0,0.0,0
106968,2024-04-19,FR10,P504044,In-Store,1,54.0,0.0,0
162461,2025-04-13,AE10,P395532,Travel Retail,1,6.0,0.0,0
135109,2024-05-30,US10,P429621,In-Store,1,275.0,0.0,0
122663,2024-09-05,DE10,P476671,In-Store,1,28.0,0.15,0
158183,2024-11-09,AE10,P436757,Travel Retail,1,45.0,0.0,0
164353,2024-11-07,MA10,P457458,In-Store,1,24.0,0.0,0
101231,2024-12-16,FR10,P504364,In-Store,1,64.0,0.0,0
101003,2024-12-15,FR10,P504127,In-Store,1,20.0,0.0,0
107795,2024-02-24,FR10,P476550,In-Store,1,35.0,0.0,0
100570,2024-12-16,FR10,P482755,In-Store,1,36.0,0.0,0
109985,2024-09-14,FR10,P501284,In-Store,1,28.0,0.1,0
134717,2025-04-20,US10,P405269,In-Store,1,145.0,0.15,0
109253,2025-01-28,FR10,P439672,In-Store,1,22.0,0.0,0
133031,2024-09-01,US10,P479732,In-Store,1,7.2,0.0,0
149148,2024-06-07,US20,P443834,Online,1,11.99,0.1,0
156831,2024-12-14,AE10,P502289,Travel Retail,1,20.0,0.0,0
108203,2024-04-17,FR10,P420019,In-Store,1,30.0,0.0,0
116689,2024-04-07,UK10,P395532,In-Store,1,6.0,0.2,0
133969,2024-10-26,US10,P476550,In-Store,1,35.0,0.0,0
144201,2024-10-11,US20,P469195,Online,1,52.0,0.0,0
149417,2025-04-08,US20,P500787,Online,1,18.0,0.2,0
108411,2025-02-05,FR10,P455321,In-Store,1,55.0,0.2,0
137811,2024-05-07,US10,P49848448,In-Store,1,30.0,0.1,0
118536,2024-12-04,UK10,P457429,In-Store,1,14.0,0.0,0
144329,2024-11-23,US20,P34402,Online,1,48.0,0.15,0
145245,2025-06-16,US20,P397465,Online,1,8.0,0.0,0
140874,2024-12-31,US10,P443834,In-Store,2,11.99,0.0,0
122552,2025-03-29,DE10,P455418,In-Store,1,48.0,0.1,0
118970,2025-04-16,UK10,P417312,In-Store,1,24.0,0.0,0
163151,2024-08-20,MA10,P441329,In-Store,1,38.0,0.1,1
163028,2024-06-18,MA10,P467944,In-Store,1,45.0,0.0,0
148095,2025-02-02,US20,P481396,Online,1,42.0,0.0,0
126922,2024-12-16,DE10,P76000,In-Store,1,130.0,0.0,0
139694,2025-01-19,US10,P482755,In-Store,1,36.0,0.1,0
144794,2024-07-12,US20,P91627362,Online,2,24.0,0.0,0
118873,2024-08-08,UK10,P480152,In-Store,2,57.0,0.0,0
134347,2024-08-24,US10,P296439,In-Store,1,32.0,0.15,0
137110,2024-03-02,US10,P387564,In-Store,1,34.0,0.0,0
144440,2024-03-29,US20,P504794,Online,1,28.0,0.0,0
108656,2024-07-25,FR10,P471076,In-Store,1,29.0,0.1,0
105241,2024-10-26,FR10,P46587789,In-Store,1,24.0,0.0,0
163980,2024-12-28,MA10,P503815,In-Store,1,118.0,0.0,0
153563,2024-01-06,US20,P392004,Online,1,65.0,0.0,0
112848,2024-05-01,UK10,P476011,In-Store,1,30.0,0.1,0
112479,2024-09-28,UK10,P504127,In-Store,1,20.0,0.0,0
134697,2024-07-08,US10,P405269,In-Store,1,145.0,0.0,0
110679,2025-02-23,FR10,P408218,In-Store,1,25.0,0.0,0
161146,2025-06-14,AE10,P6463,Travel Retail,1,63.0,0.0,0
101714,2025-06-06,FR10,P422275,In-Store,2,26.0,0.0,0
122700,2025-05-15,DE10,P476671,In-Store,1,28.0,0.1,0
143220,2024-09-29,US10,P482694,In-Store,1,23.0,0.0,0
116778,2024-04-05,UK10,P504044,In-Store,1,54.0,0.0,0
162071,2024-10-26,AE10,P420699,Travel Retail,1,70.0,0.0,0
137539,2025-05-01,US10,P409988,In-Store,1,35.0,0.0,0
152022,2025-01-18,US20,P439406,Online,1,125.0,0.0,0
153685,2025-05-17,US20,P473145,Online,2,70.0,0.0,0
160104,2024-07-10,AE10,P431511,Travel Retail,1,32.0,0.0,0
127170,2024-11-12,DE10,P294018,In-Store,1,23.0,0.0,0
120867,2025-01-10,DE10,P152203,In-Store,1,16.0,0.0,1
156346,2024-07-15,AE10,P440305,Travel Retail,1,44.0,0.0,0
150903,2024-09-27,US20,P479830,Online,1,34.0,0.0,0
137045,2024-09-29,US10,P450720,In-Store,1,25.0,0.1,0
136986,2025-04-25,US10,P467038,In-Store,2,28.0,0.0,0
121247,2024-12-23,DE10,P501696,In-Store,1,34.0,0.0,0
112348,2024-12-22,UK10,P477741,In-Store,1,32.0,0.0,0
112639,2025-05-06,UK10,P471101,In-Store,2,50.0,0.0,0
133855,2024-06-10,US10,P449342,In-Store,1,20.0,0.0,0
106879,2025-05-06,FR10,P399503,In-Store,1,23.0,0.0,0
158109,2025-05-13,AE10,P7844,Travel Retail,1,67.0,0.0,0
158385,2024-05-05,AE10,P476865,Travel Retail,1,140.0,0.0,0
149780,2025-05-05,US20,P446816,Online,1,25.0,0.0,0
152499,2024-08-18,US20,P480152,Online,1,57.0,0.0,0
106609,2024-09-02,FR10,P467973,In-Store,1,68.0,0.0,0
145470,2024-07-08,US20,P408218,Online,1,25.0,0.15,0
113537,2025-02-19,UK10,P475951,In-Store,1,30.0,0.1,0
165756,2025-02-12,MA10,P468353,In-Store,1,18.0,0.0,0
149181,2024-12-30,US20,P443834,Online,2,11.99,0.0,0
155729,2024-10-23,AE10,P505463,Travel Retail,1,80.0,0.0,0
155649,2024-11-07,AE10,P461636,Travel Retail,1,11.0,0.0,0
139350,2024-02-19,US10,P474942,In-Store,1,25.0,0.2,0
137605,2025-04-04,US10,P483706,In-Store,1,50.0,0.0,0
102154,2024-06-04,FR10,P476011,In-Store,1,30.0,0.1,0
141844,2024-10-31,US10,P454018,In-Store,1,49.0,0.15,0
102567,2024-12-25,FR10,P467038,In-Store,1,28.0,0.0,0
124680,2024-05-02,DE10,P417312,In-Store,2,24.0,0.1,0
154174,2024-06-20,US20,P399503,Online,1,23.0,0.0,0
163146,2024-05-06,MA10,P441329,In-Store,1,38.0,0.0,0
149767,2025-02-17,US20,P446816,Online,1,25.0,0.0,0
164505,2025-02-14,MA10,P450720,In-Store,1,25.0,0.0,0
120006,2025-06-18,DE10,P455339,In-Store,1,7.8,0.0,0
102338,2025-01-06,FR10,P458630,In-Store,1,32.0,0.0,0
102223,2024-04-26,FR10,P109911,In-Store,1,33.0,0.0,0
133857,2024-06-15,US10,P449342,In-Store,1,20.0,0.0,0
155886,2024-10-10,AE10,P429952,Travel Retail,1,49.0,0.0,0
136357,2025-02-15,US10,P427393,In-Store,1,55.0,0.0,0
160430,2024-06-29,AE10,P405269,Travel Retail,1,145.0,0.0,0
161622,2024-10-08,AE10,P504789,Travel Retail,1,18.0,0.0,0
140013,2024-05-29,US10,P505041,In-Store,1,15.0,0.0,0
160061,2024-12-21,AE10,P472317,Travel Retail,1,25.0,0.0,0
115573,2024-11-15,UK10,P471076,In-Store,1,29.0,0.0,0
149662,2024-07-25,US20,P502866,Online,1,16.0,0.0,0
110279,2024-06-19,FR10,P500992,In-Store,1,25.0,0.0,0
123523,2025-06-18,DE10,P429952,In-Store,1,49.0,0.1,0
118767,2025-06-07,UK10,P470004,In-Store,1,32.0,0.1,0
140386,2024-10-21,US10,P475981,In-Store,1,13.0,0.0,0
106936,2025-02-26,FR10,P501697,In-Store,1,34.0,0.0,0
155256,2025-06-02,AE10,P471101,Travel Retail,1,50.0,0.0,0
114901,2024-04-11,UK10,P408218,In-Store,1,25.0,0.2,0
128428,2025-02-18,DE10,P470246,In-Store,1,70.0,0.0,0
145929,2025-01-11,US20,P500445,Online,2,29.0,0.0,0
132865,2025-03-15,US10,P504789,In-Store,1,18.0,0.0,1
102515,2024-01-14,FR10,P467038,In-Store,1,28.0,0.0,0
131199,2025-02-22,US10,P457458,In-Store,1,24.0,0.1,0
107578,2024-06-28,FR10,P463476,In-Store,1,78.0,0.15,0
137728,2024-08-14,US10,P6463,In-Store,1,63.0,0.0,0
122574,2024-02-17,DE10,P474942,In-Store,1,25.0,0.0,0
155684,2024-06-15,AE10,P474942,Travel Retail,1,25.0,0.0,0
115305,2024-08-02,UK10,P375534,In-Store,1,28.0,0.0,0
136120,2025-06-12,US10,P472044,In-Store,1,45.0,0.0,0
104342,2025-04-11,FR10,P91627362,In-Store,1,24.0,0.0,0
150022,2024-07-14,US20,P382378,Online,2,55.0,0.0,1
107769,2024-12-04,FR10,P505250,In-Store,1,62.0,0.1,0
150711,2024-08-26,US20,P444990,Online,1,22.0,0.0,0
164742,2024-11-05,MA10,P470246,In-Store,1,70.0,0.0,0
154586,2025-03-06,US20,P7844,Online,1,67.0,0.0,0
133831,2024-01-15,US10,P449342,In-Store,1,20.0,0.0,0
151732,2024-02-05,US20,P501696,Online,1,34.0,0.0,0
143384,2024-04-17,US10,P473260,In-Store,1,28.0,0.15,0
118202,2024-07-09,UK10,P481396,In-Store,1,42.0,0.0,0
151056,2024-04-01,US20,P467123,Online,1,55.0,0.1,0
154194,2024-10-23,US20,P399503,Online,2,23.0,0.0,1
138676,2024-12-02,US10,P470525,In-Store,1,40.0,0.15,0
126867,2025-04-17,DE10,P500992,In-Store,2,25.0,0.0,0
165024,2024-01-22,MA10,P500787,In-Store,2,18.0,0.0,0
159012,2024-01-19,AE10,P500445,Travel Retail,1,29.0,0.0,0
127802,2025-03-27,DE10,P502068,In-Store,1,12.0,0.0,0
133232,2024-11-05,US10,P183916,In-Store,1,30.0,0.15,0
136351,2025-01-17,US10,P427393,In-Store,1,55.0,0.0,0
158777,2024-06-25,AE10,P450720,Travel Retail,1,25.0,0.0,0
129642,2024-05-06,US10,P152203,In-Store,1,16.0,0.0,0
101235,2025-01-06,FR10,P504364,In-Store,1,64.0,0.1,0
131748,2025-02-18,US10,P478239,In-Store,1,42.0,0.15,0
114219,2025-06-24,UK10,P503762,In-Store,1,19.0,0.0,0
123472,2024-02-03,DE10,P429952,In-Store,1,49.0,0.0,0
120567,2025-01-28,DE10,P375534,In-Store,1,28.0,0.0,0
162622,2025-06-13,AE10,P397465,Travel Retail,1,8.0,0.0,0
159383,2024-01-15,AE10,P502068,Travel Retail,1,12.0,0.0,0
153085,2025-05-25,US20,P481370,Online,1,22.0,0.15,0
130376,2024-04-09,US10,P463476,In-Store,2,78.0,0.0,0
154843,2024-05-20,US20,P462387,Online,1,30.0,0.0,0
162919,2025-05-03,AE10,P392004,Travel Retail,1,65.0,0.0,1
117137,2024-04-15,UK10,P107319,In-Store,1,29.0,0.1,0
101960,2024-04-12,FR10,P429675,In-Store,1,45.0,0.0,0
102276,2025-05-18,FR10,P109911,In-Store,1,33.0,0.2,0
125104,2024-10-02,DE10,P480529,In-Store,1,10.0,0.0,0
162210,2024-06-03,AE10,P467120,Travel Retail,1,39.0,0.0,0
124439,2025-06-07,DE10,P477741,In-Store,1,32.0,0.0,0
117725,2024-09-07,UK10,P420019,In-Store,1,30.0,0.0,1
118944,2024-11-19,UK10,P417312,In-Store,1,24.0,0.0,0
148214,2024-11-24,US20,P502068,Online,1,12.0,0.0,0
148939,2024-10-31,US20,P471226,Online,1,65.0,0.0,0
164811,2025-03-21,MA10,P399503,In-Store,1,23.0,0.0,0
159412,2025-03-03,AE10,P502068,Travel Retail,1,12.0,0.0,0
126979,2025-01-22,DE10,P408218,In-Store,1,25.0,0.0,0
108224,2024-07-26,FR10,P420019,In-Store,1,30.0,0.0,0
124958,2025-05-17,DE10,P454083,In-Store,1,210.0,0.0,0
109479,2024-02-01,FR10,P435342,In-Store,1,75.0,0.0,0
145577,2025-03-26,US20,P479829,Online,1,28.0,0.0,0
125083,2024-05-12,DE10,P480529,In-Store,1,10.0,0.0,0
103093,2025-04-19,FR10,P152203,In-Store,2,16.0,0.0,0
126739,2025-05-10,DE10,P454941,In-Store,1,47.0,0.0,0
144848,2024-03-06,US20,P483474,Online,1,26.0,0.2,0
158790,2024-10-10,AE10,P450720,Travel Retail,1,25.0,0.0,0
103299,2025-01-22,FR10,P470542,In-Store,1,16.0,0.0,0
137226,2024-12-07,US10,P458630,In-Store,1,32.0,0.0,0
127547,2025-06-06,DE10,P7844,In-Store,1,67.0,0.15,0
120555,2024-09-29,DE10,P375534,In-Store,1,28.0,0.0,0
131946,2024-05-10,US10,P459301,In-Store,1,45.0,0.0,0
146820,2024-02-26,US20,P431187,Online,1,28.0,0.0,0
163109,2024-11-20,MA10,P471101,In-Store,1,50.0,0.0,0
150130,2025-05-12,US20,P472452,Online,1,16.0,0.0,0
136012,2024-08-03,US10,P471226,In-Store,1,65.0,0.0,0
101285,2024-11-20,FR10,P483706,In-Store,1,50.0,0.0,0
127793,2024-11-09,DE10,P502068,In-Store,1,12.0,0.0,0
137832,2024-09-21,US10,P49848448,In-Store,1,30.0,0.0,0
125513,2024-01-11,DE10,P405602,In-Store,1,20.0,0.0,0
