order_id,order_date,plant_id,material_id,channel_x,quantity,unit_price_usd,discount_pct,units_returned,material_description,brand,product_category,product_subcategory,list_price_usd,avg_rating,loves_count,review_count,standard_cost_usd,country,region,channel_y,net_revenue,year_month,discount_band
122464,2024-02-06,DE10,P501516,In-Store,1,55.0,0.0,0,Eyebrow Laminator,TOM FORD,Makeup,Eye,55.0,4.0884,356,441.0,23.1,Germany,Europe,Retail,55.0,2024-02,No discount
118093,2024-04-14,UK10,P481370,In-Store,1,22.0,0.0,0,Lip Retreat Oil,Wander Beauty,Makeup,Lip,22.0,4.4318,3518,44.0,9.24,United Kingdom,Europe,Retail,22.0,2024-04,No discount
115578,2024-12-09,UK10,P471076,In-Store,1,29.0,0.0,0,Discovery Eyeshadow Palette,Rare Beauty by Selena Gomez,Makeup,Eye,29.0,4.1593,23771,226.0,12.18,United Kingdom,Europe,Retail,29.0,2024-12,No discount
120732,2024-08-22,DE10,P483706,In-Store,1,50.0,0.0,0,Bright Crystal Hair Mist,Versace,Fragrance,Women,50.0,2.0,2490,1.0,15.0,Germany,Europe,Retail,50.0,2024-08,No discount
130557,2024-05-31,US10,P483474,In-Store,1,26.0,0.0,0,Aqua Resist Color Ink 24HR Waterproof  Liquid Eyeliner,MAKE UP FOR EVER,Makeup,Eye,26.0,3.7487,16234,199.0,10.92,United States,Americas,Retail,26.0,2024-05,No discount
150233,2024-12-14,US20,P483654,Online,1,40.0,0.0,0,Dior Addict Lip Tint,Dior,Makeup,Lip,40.0,3.6104,68493,77.0,16.8,United States,Americas,Online Fulfillment,40.0,2024-12,No discount
160047,2024-07-24,AE10,P472317,Travel Retail,1,25.0,0.2,0,The One & Done Volumizing Mascara,LAWLESS,Makeup,Eye,25.0,4.1337,7947,359.0,10.5,United Arab Emirates,Middle East,Travel Retail,20.0,2024-07,Heavy (16%+)
128009,2025-03-08,DE10,P482509,In-Store,1,45.0,0.0,0,Supreme Mauves Eyeshadow & Pressed Pigment Palette,Artist Couture,Makeup,Eye,45.0,2.9333,6122,45.0,18.9,Germany,Europe,Retail,45.0,2025-03,No discount
103475,2025-05-08,FR10,P470025,In-Store,1,35.0,0.0,1,Eaze Drop Blurring Skin Tint,Fenty Beauty by Rihanna,Makeup,Face,35.0,3.951,306238,1652.0,14.7,France,Europe,Flagship Retail,35.0,2025-05,No discount
165374,2025-03-06,MA10,P229406,In-Store,1,35.0,0.0,0,Chocolate Soleil Matte Bronzer,Too Faced,Makeup,Cheek,35.0,4.625,286081,3947.0,14.7,Morocco,Middle East & Africa,Retail,35.0,2025-03,No discount
131084,2024-07-19,US10,P469828,In-Store,1,50.0,0.0,0,Dylan Turquoise Hair Mist,Versace,Fragrance,Women,50.0,4.7143,2859,7.0,15.0,United States,Americas,Retail,50.0,2024-07,No discount
108737,2024-07-09,FR10,P479829,In-Store,1,28.0,0.15,0,The Bond-Building Repair Trio,Bumble and bumble,Hair,Value & Gift Sets,28.0,3.8571,4488,14.0,12.6,France,Europe,Flagship Retail,23.8,2024-07,Medium (11-15%)
110741,2024-11-27,FR10,P448730,In-Store,1,42.0,0.0,0,Volumizing Full Conditioner for Fine Hair,Virtue,Hair,Shampoo & Conditioner,42.0,4.6019,4136,108.0,18.9,France,Europe,Flagship Retail,42.0,2024-11,No discount
161686,2024-12-14,AE10,P468161,Travel Retail,1,46.0,0.0,0,Whipped Argan Pro-Retinol Body Butter,Josie Maran,Bath & Body,Body Moisturizers,46.0,4.5763,25006,262.0,18.4,United Arab Emirates,Middle East,Travel Retail,46.0,2024-12,No discount
111044,2024-02-25,UK10,P479969,In-Store,1,24.0,0.0,0,Complete Hydration Hair Set,JVN,Hair,Value & Gift Sets,24.0,3.2826,10396,92.0,10.8,United Kingdom,Europe,Retail,24.0,2024-02,No discount
112972,2025-03-02,UK10,P504841,In-Store,1,20.0,0.0,0,Paddle Brush,PATTERN by Tracee Ellis Ross,Hair,Tools,20.0,4.875,394,8.0,9.0,United Kingdom,Europe,Retail,20.0,2025-03,No discount
125492,2024-10-17,DE10,P501360,In-Store,1,65.0,0.0,0,Mini Coffret Set,Gucci,Fragrance,Value & Gift Sets,65.0,4.4,26321,5.0,19.5,Germany,Europe,Retail,65.0,2024-10,No discount
106541,2024-08-26,FR10,P471101,In-Store,1,50.0,0.0,0,Resurface+ AHA/BHA Niacinamide Exfoliating Pads for Face and Targeted Body,Skinfix,Skincare,Treatments,50.0,4.3713,27625,501.0,19.0,France,Europe,Flagship Retail,50.0,2024-08,No discount
153465,2025-06-26,US20,P401771,Online,1,25.0,0.0,0,24/7 Waterline Eye Pencil,Urban Decay,Makeup,Eye,25.0,3.3484,30089,577.0,10.5,United States,Americas,Online Fulfillment,25.0,2025-06,No discount
147502,2025-05-09,US20,P397627,Online,1,9.0,0.0,0,Dermask Intra Jet Firming Solution,Dr. Jart+,Skincare,Masks,9.0,3.3061,9087,49.0,3.42,United States,Americas,Online Fulfillment,9.0,2025-05,No discount
144052,2024-12-25,US20,P456007,Online,1,13.0,0.0,0,Lilly Lashes Brush On Lash Adhesive: Black,Lilly Lashes,Makeup,Eye,13.0,3.9977,3564,438.0,5.46,United States,Americas,Online Fulfillment,13.0,2024-12,No discount
159778,2025-04-07,AE10,P397627,Travel Retail,1,9.0,0.0,0,Dermask Intra Jet Firming Solution,Dr. Jart+,Skincare,Masks,9.0,3.3061,9087,49.0,3.42,United Arab Emirates,Middle East,Travel Retail,9.0,2025-04,No discount
152273,2024-11-29,US20,P387261,Online,1,60.0,0.2,0,Pumpkin Enzyme Mask Enzymatic Dermal Resurfacer,Peter Thomas Roth,Skincare,Masks,60.0,4.6611,55129,720.0,22.8,United States,Americas,Online Fulfillment,48.0,2024-11,Heavy (16%+)
118376,2025-04-17,UK10,P432239,In-Store,1,28.0,0.15,0,Buttermask Intense Repair Lip Treatment,Kiehl's Since 1851,Skincare,Lip Balms & Treatments,28.0,4.0419,40755,191.0,10.64,United Kingdom,Europe,Retail,23.8,2025-04,Medium (11-15%)
117151,2024-08-10,UK10,P107319,In-Store,1,29.0,0.0,0,Cleansing And Softening Refillable Shower Oil With Almond Oil,L'Occitane,Bath & Body,Bath & Shower,29.0,4.3501,75358,1808.0,11.6,United Kingdom,Europe,Retail,29.0,2024-08,No discount
107938,2025-06-17,FR10,P450720,In-Store,1,25.0,0.1,1,Contour & Highlight Stick,Anastasia Beverly Hills,Makeup,Face,25.0,3.8262,37976,351.0,10.5,France,Europe,Flagship Retail,22.5,2025-06,Light (<=10%)
146379,2024-09-18,US20,P500687,Online,1,26.0,0.0,0,Keep It Clean Hydrating Gel Cleanser with Ceramides & 10 Amino Acids,iNNBEAUTY PROJECT,Skincare,Cleansers,26.0,4.5226,7237,155.0,9.88,United States,Americas,Online Fulfillment,26.0,2024-09,No discount
121870,2024-05-11,DE10,P456006,In-Store,1,16.0,0.15,0,Lilly Lashes Lash Curler,Lilly Lashes,Makeup,Accessories,16.0,3.5273,6169,55.0,6.72,Germany,Europe,Retail,13.6,2024-05,Medium (11-15%)
124065,2024-08-26,DE10,P467120,In-Store,2,39.0,0.0,0,That Hit Single Gel-Cream Cleanser,JLo Beauty,Skincare,Cleansers,39.0,4.0992,6260,363.0,14.82,Germany,Europe,Retail,78.0,2024-08,No discount
150301,2024-10-05,US20,P472317,Online,2,25.0,0.0,0,The One & Done Volumizing Mascara,LAWLESS,Makeup,Eye,25.0,4.1337,7947,359.0,10.5,United States,Americas,Online Fulfillment,50.0,2024-10,No discount
158838,2025-01-23,AE10,P444990,Travel Retail,2,22.0,0.0,0,Blend It Multi-Purpose Self-Tan Blender,Isle of Paradise,Skincare,Self Tanners,22.0,2.3846,5294,26.0,8.36,United Arab Emirates,Middle East,Travel Retail,44.0,2025-01,No discount
139873,2024-12-20,US10,P387261,In-Store,1,60.0,0.0,0,Pumpkin Enzyme Mask Enzymatic Dermal Resurfacer,Peter Thomas Roth,Skincare,Masks,60.0,4.6611,55129,720.0,22.8,United States,Americas,Retail,60.0,2024-12,No discount
157690,2024-05-27,AE10,P481348,Travel Retail,1,62.0,0.0,0,Clinical 0.3% Retinol + 2% Bakuchiol Treatment,Paula's Choice,Skincare,Treatments,62.0,4.8235,13939,170.0,23.56,United Arab Emirates,Middle East,Travel Retail,62.0,2024-05,No discount
103242,2024-01-05,FR10,P470542,In-Store,1,16.0,0.0,0,B.Y.O.B. Build Your Own Brow Customizable Set,SEPHORA COLLECTION,Makeup,Eye,16.0,4.587,8638,138.0,6.72,France,Europe,Flagship Retail,16.0,2024-01,No discount
125212,2025-06-05,DE10,P397627,In-Store,2,9.0,0.0,0,Dermask Intra Jet Firming Solution,Dr. Jart+,Skincare,Masks,9.0,3.3061,9087,49.0,3.42,Germany,Europe,Retail,18.0,2025-06,No discount
117881,2024-06-15,UK10,P428636,In-Store,1,25.0,0.0,0,Mini The Cleansing Foam,La Mer,Skincare,Cleansers,25.0,3.6087,8063,23.0,9.5,United Kingdom,Europe,Retail,25.0,2024-06,No discount
146382,2024-09-25,US20,P500687,Online,2,26.0,0.0,0,Keep It Clean Hydrating Gel Cleanser with Ceramides & 10 Amino Acids,iNNBEAUTY PROJECT,Skincare,Cleansers,26.0,4.5226,7237,155.0,9.88,United States,Americas,Online Fulfillment,52.0,2024-09,No discount
119586,2025-03-04,UK10,P502185,In-Store,1,45.0,0.0,0,Triclone Skin Tech Medium Coverage Foundation with Fermented Arnica,HAUS LABS BY LADY GAGA,Makeup,Face,45.0,4.2841,176443,1137.0,18.9,United Kingdom,Europe,Retail,45.0,2025-03,No discount
127167,2024-11-06,DE10,P294018,In-Store,1,23.0,0.15,0,Cleansing Spa Water Cloths,Koh Gen Do,Skincare,Cleansers,23.0,4.4789,23197,284.0,8.74,Germany,Europe,Retail,19.55,2024-11,Medium (11-15%)
115366,2024-04-17,UK10,P427393,In-Store,1,55.0,0.0,0,Hyaluronic Marine Dew It Right Eye Gel,Dr. Dennis Gross Skincare,Skincare,Eye Care,55.0,3.5442,12365,147.0,20.9,United Kingdom,Europe,Retail,55.0,2024-04,No discount
154648,2024-12-01,US20,P432863,Online,1,53.0,0.0,1,Sublime Skin Highlighting Trio,PAT McGRATH LABS,Makeup,Face,53.0,4.5249,31876,181.0,22.26,United States,Americas,Online Fulfillment,53.0,2024-12,No discount
135350,2024-04-09,US10,P430910,In-Store,1,50.0,0.0,0,Velvet Orchid Travel Spray,TOM FORD,Fragrance,Women,50.0,4.3795,16789,332.0,15.0,United States,Americas,Retail,50.0,2024-04,No discount
157603,2024-06-17,AE10,P481141,Travel Retail,1,55.0,0.0,0,Hair Alchemy Strengthening Conditioner,Oribe,Hair,Shampoo & Conditioner,55.0,4.36,10456,175.0,24.75,United Arab Emirates,Middle East,Travel Retail,55.0,2024-06,No discount
138471,2024-06-03,US10,P500787,In-Store,1,18.0,0.0,0,All Day Body Hydrator with Shea Butter,SEPHORA COLLECTION,Bath & Body,Body Moisturizers,18.0,4.2333,5438,30.0,7.2,United States,Americas,Retail,18.0,2024-06,No discount
135872,2025-04-02,US10,P34402,In-Store,1,48.0,0.0,0,Acne Control Clarifying Body Spray,Murad,Skincare,Treatments,48.0,4.2898,16688,635.0,18.24,United States,Americas,Retail,48.0,2025-04,No discount
131688,2025-05-03,US10,P469440,In-Store,1,34.0,0.0,0,"Scalp Revival Charcoal + Tea Tree Cooling Hydration Mask for Dry, Itchy Scalp",Briogeo,Hair,Hair Styling & Treatments,34.0,4.5603,38077,257.0,15.3,United States,Americas,Retail,34.0,2025-05,No discount
125042,2025-03-24,DE10,P504789,In-Store,1,18.0,0.1,0,Brow Flick Microfine Detailing Eyebrow Pen,Glossier,Makeup,Eye,18.0,3.5294,9513,34.0,7.56,Germany,Europe,Retail,16.2,2025-03,Light (<=10%)
146320,2025-04-20,US20,P470542,Online,1,16.0,0.0,0,B.Y.O.B. Build Your Own Brow Customizable Set,SEPHORA COLLECTION,Makeup,Eye,16.0,4.587,8638,138.0,6.72,United States,Americas,Online Fulfillment,16.0,2025-04,No discount
138377,2024-05-03,US10,P434410,In-Store,1,46.0,0.0,0,Elixir Ultime Hydrating Conditioner,Kérastase,Hair,Shampoo & Conditioner,46.0,3.7917,4870,24.0,20.7,United States,Americas,Retail,46.0,2024-05,No discount
104684,2024-03-13,FR10,P107319,In-Store,1,29.0,0.0,0,Cleansing And Softening Refillable Shower Oil With Almond Oil,L'Occitane,Bath & Body,Bath & Shower,29.0,4.3501,75358,1808.0,11.6,France,Europe,Flagship Retail,29.0,2024-03,No discount
137531,2025-03-17,US10,P409988,In-Store,1,35.0,0.0,0,Lock-It Setting Powder,KVD Beauty,Makeup,Face,35.0,4.2027,86770,2931.0,14.7,United States,Americas,Retail,35.0,2025-03,No discount
142082,2024-12-23,US10,P504285,In-Store,1,86.0,0.1,0,1 Million Eau de Toilette Cologne Set,Paco Rabanne,Fragrance,Value & Gift Sets,86.0,,90,,25.8,United States,Americas,Retail,77.4,2024-12,Light (<=10%)
124992,2025-04-29,DE10,P432045,In-Store,1,29.0,0.0,0,GENIUS Liquid Collagen Lip Treatment,Algenist,Skincare,Lip Balms & Treatments,29.0,3.8721,44448,649.0,11.02,Germany,Europe,Retail,29.0,2025-04,No discount
108927,2024-02-23,FR10,P479732,In-Store,1,7.2,0.0,0,Salicylic Acid 2% Anhydrous Solution Pore Clearing Serum,The Ordinary,Skincare,Treatments,7.2,3.8389,109679,329.0,2.74,France,Europe,Flagship Retail,7.2,2024-02,No discount
111449,2024-02-11,UK10,P504064,In-Store,1,15.0,0.0,0,Ceramidin Cream-Infused Mask,Dr. Jart+,Skincare,Masks,15.0,4.6324,4288,340.0,5.7,United Kingdom,Europe,Retail,15.0,2024-02,No discount
141332,2024-07-24,US10,P481141,In-Store,1,55.0,0.0,0,Hair Alchemy Strengthening Conditioner,Oribe,Hair,Shampoo & Conditioner,55.0,4.36,10456,175.0,24.75,United States,Americas,Retail,55.0,2024-07,No discount
109873,2025-02-09,FR10,P462417,In-Store,1,95.0,0.0,0,LIBRE Eau de Parfum Intense,Yves Saint Laurent,Fragrance,Women,95.0,4.6006,38366,323.0,28.5,France,Europe,Flagship Retail,95.0,2025-02,No discount
118745,2024-12-02,UK10,P470004,In-Store,1,32.0,0.0,0,BOUNCE  Soft Focus Gemstone Setting Powder,beautyblender,Makeup,Face,32.0,4.2329,2963,644.0,13.44,United Kingdom,Europe,Retail,32.0,2024-12,No discount
159814,2025-01-01,AE10,P504364,Travel Retail,1,64.0,0.0,0,Glossier You Eau de Parfum,Glossier,Fragrance,Women,64.0,3.7574,55874,235.0,19.2,United Arab Emirates,Middle East,Travel Retail,64.0,2025-01,No discount
118167,2024-09-12,UK10,P383054,In-Store,1,152.0,0.0,0,Do Not Age with Dr. Brandt Transforming Pearl Serum,Dr. Brandt Skincare,Skincare,Treatments,152.0,4.1852,3259,54.0,57.76,United Kingdom,Europe,Retail,152.0,2024-09,No discount
158283,2024-06-25,AE10,P432239,Travel Retail,1,28.0,0.15,0,Buttermask Intense Repair Lip Treatment,Kiehl's Since 1851,Skincare,Lip Balms & Treatments,28.0,4.0419,40755,191.0,10.64,United Arab Emirates,Middle East,Travel Retail,23.8,2024-06,Medium (11-15%)
109694,2024-10-26,FR10,P427393,In-Store,1,55.0,0.1,0,Hyaluronic Marine Dew It Right Eye Gel,Dr. Dennis Gross Skincare,Skincare,Eye Care,55.0,3.5442,12365,147.0,20.9,France,Europe,Flagship Retail,49.5,2024-10,Light (<=10%)
129797,2025-02-07,US10,P468161,In-Store,1,46.0,0.2,0,Whipped Argan Pro-Retinol Body Butter,Josie Maran,Bath & Body,Body Moisturizers,46.0,4.5763,25006,262.0,18.4,United States,Americas,Retail,36.800000000000004,2025-02,Heavy (16%+)
100712,2025-06-26,FR10,P504849,In-Store,1,54.0,0.0,0,Plumping Power Duo,Glow Recipe,Skincare,Value & Gift Sets,54.0,4.8454,12092,97.0,20.52,France,Europe,Flagship Retail,54.0,2025-06,No discount
124481,2025-04-30,DE10,P482694,In-Store,1,23.0,0.0,0,Mini Water Bank Blue Hyaluronic Cream Moisturizer,LANEIGE,Skincare,Moisturizers,23.0,3.5135,13024,37.0,8.74,Germany,Europe,Retail,23.0,2025-04,No discount
125811,2024-05-23,DE10,P475981,In-Store,1,13.0,0.0,0,Mist Spray Bottle,PATTERN by Tracee Ellis Ross,Hair,Tools,13.0,4.1778,16638,45.0,5.85,Germany,Europe,Retail,13.0,2024-05,No discount
124559,2024-05-27,DE10,P109911,In-Store,1,33.0,0.1,0,Secret Brightening Powder for Under Eyes,Laura Mercier,Makeup,Face,33.0,4.2645,95941,1747.0,13.86,Germany,Europe,Retail,29.7,2024-05,Light (<=10%)
159115,2025-06-06,AE10,P467944,Travel Retail,1,45.0,0.0,0,Miss Dior Rose N'Roses Roller-pearl,Dior,Fragrance,Women,45.0,4.0679,13999,1472.0,13.5,United Arab Emirates,Middle East,Travel Retail,45.0,2025-06,No discount
165683,2024-05-27,MA10,P429952,In-Store,1,49.0,0.0,0,Jet Lag Mask,Summer Fridays,Skincare,Masks,49.0,4.0262,245435,4427.0,18.62,Morocco,Middle East & Africa,Retail,49.0,2024-05,No discount
103859,2024-10-07,FR10,P49848448,In-Store,1,30.0,0.1,0,Liquid Touch Weightless Foundation,Rare Beauty by Selena Gomez,Makeup,Face,30.0,4.0332,263393,5186.0,12.6,France,Europe,Flagship Retail,27.0,2024-10,Light (<=10%)
149439,2024-03-11,US20,P502289,Online,1,20.0,0.0,0,Bubble Pop Electric High-Performance Clean Lip Gloss,GXVE BY GWEN STEFANI,Makeup,Lip,20.0,4.3043,20145,161.0,8.4,United States,Americas,Online Fulfillment,20.0,2024-03,No discount
113302,2024-02-13,UK10,P461636,In-Store,2,11.0,0.0,0,Mini Style + Protect Refresh & Go Dry Shampoo,Pureology,Hair,Hair Styling & Treatments,11.0,4.2454,2551,326.0,4.95,United Kingdom,Europe,Retail,22.0,2024-02,No discount
144338,2025-01-10,US20,P34402,Online,1,48.0,0.0,0,Acne Control Clarifying Body Spray,Murad,Skincare,Treatments,48.0,4.2898,16688,635.0,18.24,United States,Americas,Online Fulfillment,48.0,2025-01,No discount
152891,2024-05-25,US20,P504789,Online,1,18.0,0.15,0,Brow Flick Microfine Detailing Eyebrow Pen,Glossier,Makeup,Eye,18.0,3.5294,9513,34.0,7.56,United States,Americas,Online Fulfillment,15.299999999999999,2024-05,Medium (11-15%)
134960,2024-04-09,US10,P455339,In-Store,1,7.8,0.0,1,Lactic Acid 5% + HA,The Ordinary,Skincare,Treatments,7.8,4.3081,74003,172.0,2.96,United States,Americas,Retail,7.8,2024-04,No discount
104932,2024-06-30,FR10,P501493,In-Store,1,65.0,0.0,1,Firm + Flaunt Targeted Booty Balm,JLo Beauty,Bath & Body,Body Moisturizers,65.0,4.0688,11991,189.0,26.0,France,Europe,Flagship Retail,65.0,2024-06,No discount
116566,2024-08-17,UK10,P409988,In-Store,1,35.0,0.0,0,Lock-It Setting Powder,KVD Beauty,Makeup,Face,35.0,4.2027,86770,2931.0,14.7,United Kingdom,Europe,Retail,35.0,2024-08,No discount
131056,2025-05-18,US10,P432863,In-Store,1,53.0,0.0,0,Sublime Skin Highlighting Trio,PAT McGRATH LABS,Makeup,Face,53.0,4.5249,31876,181.0,22.26,United States,Americas,Retail,53.0,2025-05,No discount
155587,2024-05-07,AE10,P466426,Travel Retail,1,32.0,0.0,0,Hand Wash,OUAI,Bath & Body,Body Care,32.0,4.2813,12455,32.0,12.8,United Arab Emirates,Middle East,Travel Retail,32.0,2024-05,No discount
164555,2025-06-04,MA10,P502068,In-Store,1,12.0,0.0,0,Mini Hydro Style Flexi Hair Jelly,Curlsmith,Hair,Hair Styling & Treatments,12.0,5.0,1142,2.0,5.4,Morocco,Middle East & Africa,Retail,12.0,2025-06,No discount
135362,2024-06-03,US10,P430910,In-Store,1,50.0,0.0,0,Velvet Orchid Travel Spray,TOM FORD,Fragrance,Women,50.0,4.3795,16789,332.0,15.0,United States,Americas,Retail,50.0,2024-06,No discount
108587,2024-09-17,FR10,P413326,In-Store,2,30.0,0.1,0,Camellia Gold Spun Lip Balm,Tatcha,Skincare,Lip Balms & Treatments,30.0,4.2806,46733,670.0,11.4,France,Europe,Flagship Retail,54.0,2024-09,Light (<=10%)
110148,2025-05-31,FR10,P469828,In-Store,1,50.0,0.0,0,Dylan Turquoise Hair Mist,Versace,Fragrance,Women,50.0,4.7143,2859,7.0,15.0,France,Europe,Flagship Retail,50.0,2025-05,No discount
164759,2024-10-29,MA10,P472044,In-Store,1,45.0,0.0,0,Curl Manifesto Curl Defining Gel-Cream,Kérastase,Hair,Hair Styling & Treatments,45.0,4.1615,9602,161.0,20.25,Morocco,Middle East & Africa,Retail,45.0,2024-10,No discount
162785,2025-06-20,AE10,P413326,Travel Retail,1,30.0,0.1,0,Camellia Gold Spun Lip Balm,Tatcha,Skincare,Lip Balms & Treatments,30.0,4.2806,46733,670.0,11.4,United Arab Emirates,Middle East,Travel Retail,27.0,2025-06,Light (<=10%)
100565,2024-11-14,FR10,P482755,In-Store,1,36.0,0.0,0,Claydate Detoxifying & Toning Face Mask Stick,TULA Skincare,Skincare,Masks,36.0,4.3333,1460,36.0,13.68,France,Europe,Flagship Retail,36.0,2024-11,No discount
105998,2025-05-25,FR10,P480636,In-Store,1,15.99,0.0,0,Salicylic Acid Exfoliating Scalp Treatment,The INKEY List,Hair,Hair Styling & Treatments,15.99,3.9797,56979,197.0,7.2,France,Europe,Flagship Retail,15.99,2025-05,No discount
162821,2025-01-07,AE10,P502185,Travel Retail,1,45.0,0.0,0,Triclone Skin Tech Medium Coverage Foundation with Fermented Arnica,HAUS LABS BY LADY GAGA,Makeup,Face,45.0,4.2841,176443,1137.0,18.9,United Arab Emirates,Middle East,Travel Retail,45.0,2025-01,No discount
110718,2024-05-23,FR10,P448730,In-Store,1,42.0,0.0,0,Volumizing Full Conditioner for Fine Hair,Virtue,Hair,Shampoo & Conditioner,42.0,4.6019,4136,108.0,18.9,France,Europe,Flagship Retail,42.0,2024-05,No discount
157767,2024-02-26,AE10,P458630,Travel Retail,1,32.0,0.0,0,Not A Perfume Superdose Travel Spray,Juliette Has a Gun,Fragrance,Women,32.0,3.016,6962,125.0,9.6,United Arab Emirates,Middle East,Travel Retail,32.0,2024-02,No discount
107943,2024-01-31,FR10,P483474,In-Store,1,26.0,0.0,0,Aqua Resist Color Ink 24HR Waterproof  Liquid Eyeliner,MAKE UP FOR EVER,Makeup,Eye,26.0,3.7487,16234,199.0,10.92,France,Europe,Flagship Retail,26.0,2024-01,No discount
102947,2024-06-25,FR10,P413684,In-Store,1,20.0,0.1,0,Detangling Brush,Verb,Hair,Tools,20.0,4.1067,8143,150.0,9.0,France,Europe,Flagship Retail,18.0,2024-06,Light (<=10%)
160515,2024-07-28,AE10,P480152,Travel Retail,1,57.0,0.0,0,The Shampoo,Augustinus Bader,Hair,Shampoo & Conditioner,57.0,3.8368,1330,190.0,25.65,United Arab Emirates,Middle East,Travel Retail,57.0,2024-07,No discount
105636,2024-08-15,FR10,P375534,In-Store,1,28.0,0.0,0,Ultra Repair Face Moisturizer,First Aid Beauty,Skincare,Moisturizers,28.0,4.1964,59220,988.0,10.64,France,Europe,Flagship Retail,28.0,2024-08,No discount
120690,2024-11-09,DE10,P481370,In-Store,1,22.0,0.0,0,Lip Retreat Oil,Wander Beauty,Makeup,Lip,22.0,4.4318,3518,44.0,9.24,Germany,Europe,Retail,22.0,2024-11,No discount
102589,2025-05-16,FR10,P467038,In-Store,1,28.0,0.0,0,Retinol Eye Stick,Peace Out,Skincare,Eye Care,28.0,4.2062,136726,1329.0,10.64,France,Europe,Flagship Retail,28.0,2025-05,No discount
156093,2025-04-03,AE10,P468353,Travel Retail,1,18.0,0.0,0,"Colorfix Eye, Cheek & Lip Cream Pigment",Danessa Myricks Beauty,Makeup,Eye,18.0,4.3961,195284,876.0,7.56,United Arab Emirates,Middle East,Travel Retail,18.0,2025-04,No discount
159381,2025-06-13,AE10,P152203,Travel Retail,1,16.0,0.0,0,Hand and Nail Cream,Caudalie,Bath & Body,Body Moisturizers,16.0,4.5379,54762,1344.0,6.4,United Arab Emirates,Middle East,Travel Retail,16.0,2025-06,No discount
137086,2025-05-02,US10,P450720,In-Store,1,25.0,0.15,0,Contour & Highlight Stick,Anastasia Beverly Hills,Makeup,Face,25.0,3.8262,37976,351.0,10.5,United States,Americas,Retail,21.25,2025-05,Medium (11-15%)
125101,2024-08-27,DE10,P480529,In-Store,1,10.0,0.0,0,Power Mist Hydrating Hand Sanitizer,Touchland,Bath & Body,Body Care,10.0,4.2429,95944,177.0,4.0,Germany,Europe,Retail,10.0,2024-08,No discount
143316,2024-08-07,US10,P46587789,In-Store,1,24.0,0.0,0,EF 1 Makeup Brush,MAKEUP BY MARIO,Makeup,Brushes & Applicators,24.0,3.9286,16423,28.0,10.08,United States,Americas,Retail,24.0,2024-08,No discount
147838,2024-08-24,US20,P501284,Online,1,28.0,0.1,0,Halo Sheer To Stay Cream Cheek + Lip Tint,Smashbox,Makeup,Cheek,28.0,4.1971,3868,416.0,11.76,United States,Americas,Online Fulfillment,25.2,2024-08,Light (<=10%)
135122,2024-11-10,US10,P429621,In-Store,1,275.0,0.0,0,"Love, Don't Be Shy",KILIAN Paris,Fragrance,Women,275.0,3.6656,93308,1256.0,82.5,United States,Americas,Retail,275.0,2024-11,No discount
123876,2024-08-20,DE10,P229406,In-Store,2,35.0,0.15,1,Chocolate Soleil Matte Bronzer,Too Faced,Makeup,Cheek,35.0,4.625,286081,3947.0,14.7,Germany,Europe,Retail,59.5,2024-08,Medium (11-15%)
135500,2025-02-05,US10,P502289,In-Store,1,20.0,0.1,0,Bubble Pop Electric High-Performance Clean Lip Gloss,GXVE BY GWEN STEFANI,Makeup,Lip,20.0,4.3043,20145,161.0,8.4,United States,Americas,Retail,18.0,2025-02,Light (<=10%)
117120,2024-01-28,UK10,P107319,In-Store,1,29.0,0.1,0,Cleansing And Softening Refillable Shower Oil With Almond Oil,L'Occitane,Bath & Body,Bath & Shower,29.0,4.3501,75358,1808.0,11.6,United Kingdom,Europe,Retail,26.1,2024-01,Light (<=10%)
139961,2024-11-24,US10,P429952,In-Store,1,49.0,0.0,0,Jet Lag Mask,Summer Fridays,Skincare,Masks,49.0,4.0262,245435,4427.0,18.62,United States,Americas,Retail,49.0,2024-11,No discount
147515,2024-01-29,US20,P484052,Online,1,12.0,0.0,0,Mini Daily Stone Solid Body Moisturizer,Kate McLeod,Bath & Body,Body Moisturizers,12.0,4.6748,4862,206.0,4.8,United States,Americas,Online Fulfillment,12.0,2024-01,No discount
120367,2024-04-28,DE10,P502289,In-Store,1,20.0,0.0,0,Bubble Pop Electric High-Performance Clean Lip Gloss,GXVE BY GWEN STEFANI,Makeup,Lip,20.0,4.3043,20145,161.0,8.4,Germany,Europe,Retail,20.0,2024-04,No discount
114857,2024-10-19,UK10,P296439,In-Store,2,32.0,0.0,0,Restore Shampoo,Living Proof,Hair,Shampoo & Conditioner,32.0,4.6199,25836,221.0,14.4,United Kingdom,Europe,Retail,64.0,2024-10,No discount
108235,2024-10-04,FR10,P420019,In-Store,1,30.0,0.0,0,PRO Foundation Brush #70,SEPHORA COLLECTION,Makeup,Brushes & Applicators,30.0,4.4966,93355,294.0,12.6,France,Europe,Flagship Retail,30.0,2024-10,No discount
164510,2024-08-23,MA10,P454083,In-Store,1,210.0,0.0,0,The Renewal Body Oil Balm,La Mer,Bath & Body,Body Moisturizers,210.0,4.2,2060,5.0,84.0,Morocco,Middle East & Africa,Retail,210.0,2024-08,No discount
