order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,product_category,units_returned
142960,08-Jan-2025, US10,P420699,Store,2,70.0,0.0,Skincare,0
142534,01/18/2025,US10,P461636,Store,1,11.0,0.0,Hair,0
115389,10.11.2024,UK10 ,P427393,in-store,1,$55.00,0.0,Skincare,0
106621,15.01.2025,fr10,P467973,In-Store,1,68.0,0.0,Skincare,0
134114,19.05.2024,us10,P501435,in-store,1,27.0,0.1,Makeup,0
106510,06/18/2025,fr10,P456007,In-Store,1,$13.00,0.1,Makeup,0
108583,2024-07-29, FR10,P413326,Store,1,30.0,0.0,Skincare,0
160473,11/17/2024,AE10 ,P483474,Travel Retail,1,26.0,0.0,Makeup,0
126503,02.07.2024,de10,P472317,In-Store,1,25.0,0.0,Makeup,0
117390,11.05.2024,UK10 ,P467038,Store,1,28.0,0.0,Skincare,0
135852,2024-11-03,US10,P34402,Store,1,48.0,0.0,Skincare,0
158503,24.08.2024,ae10,P479829,Travel Retail,2,28.0,0.0,Hair,1
132158,25-May-2025, US10,P439406,In-Store,1,125.0,0.15,Fragrance,0
152491,17-Apr-2024,US20,P480152,online,1,57.0,0.0,Hair,0
142844,2024-08-07, US10,P477168,in-store,1,19.0,0.0,Makeup,0
158840,2025-02-08,ae10,P444990,travel retail,1,22.0,0.1,Skincare,0
131838,27-Mar-2025,US10 ,P479969,IN-STORE,1,24.0,0.0,Hair,0
124142,01/12/2024,DE10 ,P429554,in-store,1,30.0,0.0,Fragrance,0
162652,2024-01-26,ae10,P405602,Travel Retail,1,20.0,0.0,Makeup,0
154868,12.12.2024,US20 ,P462387,ONLINE,1,30.0,0.15,Hair,0
130720,20.06.2025, US10,P454083,in-store,1,210.0,0.1,Bath & Body,0
162059,06/13/2024,AE10 ,P420699,Travel Retail,1,70.0,0.0,Skincare,0
137485,13-Jun-2024, US10,P409988,In-Store,1,35.0,0.0,Makeup,0
146060,19.06.2025,US20,P435342,online,1,75.0,0.0,Fragrance,0
123139,2024-07-05,DE10 ,P12790,Store,1,38.0,0.0,Makeup,0
150382,10.11.2024,US20 ,P505041,Online,1,15.0,0.0,Makeup,0
116670,15.06.2025,UK10 ,P162554,In-Store,1,50.0,0.0,Bath & Body,1
140580,10/26/2024, US10,P434399,Store,1,42.0,0.1,Hair,0
109503,2024-11-19,FR10,P435342,In-Store,1,75.0,0.0,Fragrance,0
162133,2025-01-17,AE10 ,P109911,Travel Retail,1,33.0,0.0,Makeup,0
152076,2024-11-19,US20,P448730,online,1,42.0,0.1,Hair,0
118654,2024-05-09, UK10,P429554,In-Store,1,30.0,0.0,Fragrance,0
130279,16.02.2025,US10,P501696,Store,1,34.0,0.1,Fragrance,0
125876,02-Apr-2024,DE10 ,P500787,Store,1,18.0,0.2,Bath & Body,0
117997,16.03.2025,uk10,P480529,In-Store,1,10.0,0.0,Bath & Body,0
147790,05-Jan-2025,US20,P456006,ONLINE,1,16.0,,Makeup,0
143856,2024-12-29,US20,P503206,Online,1,95.0,0.0,Fragrance,0
124188,2024-02-14,DE10,P504364,in-store,1,64.0,0.15,Fragrance,0
152965,2024-02-10,US20,P296439,online,1,32.0,0.0,Hair,0
124535,16.02.2025,DE10,P183916,In-Store,1,30.0,0.15,Makeup,0
136968,01.01.2025,US10,P467038,In-Store,1,28.0,0.0,Skincare,0
120059,14.05.2025,de10,P448730,in-store,1,42.0,0.0,Hair,1
145118,06/01/2024,us20,P476430,Online,2,39.0,0.1,Bath & Body,0
132794,21-Jan-2024,us10,P504789,in-store,1,18.0,0.0,Makeup,0
141852,07.12.2024,US10 ,P454018,in-store,-1,49.0,0.1,Skincare,0
151545,01.06.2024,US20 ,P503762,Online,1,19.0,0.2,Makeup,0
101922,2024-06-30,FR10 ,P383054,Store,1,152.0,0.2,Skincare,0
139611,23-Aug-2024,us10,P387939,Store,1,86.0,0.1,Fragrance,0
119891,2024-03-22,de10,P470525,IN-STORE,1,40.0,0.0,Fragrance,0
160889,06/25/2025,AE10 ,P476428,Travel Retail,1,$58.00,0.0,Skincare,0
159518,2025-01-31,AE10 ,P476690,Travel Retail,1,21.0,0.0,Makeup,1
146397,01-Jan-2025, US20,P500687,Online,1,26.0,0.0,Skincare,0
119261,25.03.2025, UK10,P477168,in-store,1,19.0,0.0,Makeup,0
159210,25-Jul-2024,AE10,P162554,Travel Retail,1,50.0,0.15,Bath & Body,0
111681,07-Mar-2025, UK10,P450720,In-Store,1,25.0,0.0,Makeup,0
140765,12.10.2024, US10,P420019,in-store,1,30.0,0.0,Makeup,0
134357,09.10.2024,US10,P296439,Store,1,32.0,,Hair,0
122781,17-May-2024,de10,P471101,in-store,1,50.0,,Skincare,0
131086,28-Jul-2024,US10,P469828,In-Store,1,50.0,0.15,Fragrance,0
147524,22-Mar-2024,us20,P484052,online,1,$12.00,0.0,Bath & Body,0
135641,29.08.2024,US10 ,P476428,in-store,1,58.0,0.0,Skincare,0
148597,2024-10-18,US20 ,P501751,Online,1,120.0,,Skincare,0
154879,08-Mar-2025,US20,P462387,ONLINE,1,30.0,0.0,Hair,0
115704,2024-11-01,UK10 ,P483678,in-store,1,58.0,0.0,Fragrance,0
129328,10-Mar-2025,US10 ,P469439,in-store,1,16.0,0.0,Skincare,0
122014,06/28/2024,DE10,P457429,In-Store,1,14.0,0.0,Makeup,0
117023,21-Jun-2024,uk10,P467123,IN-STORE,1,55.0,0.0,Skincare,0
164331,01/04/2025,ma10,P416825,Store,1,58.0,0.1,Skincare,0
119779,11/15/2024,DE10 ,P433125,In-Store,1,$22.00,0.0,Makeup,0
111669,2024-12-25, UK10,P450720,In-Store,1,25.0,0.2,Makeup,1
145735,2024-09-30,us20,P467038,Online,2,28.0,0.0,Skincare,1
105245,12-Nov-2024, FR10,P46587789,IN-STORE,1,24.0,0.1,Makeup,0
164260,2025-01-19, MA10,P417312,In-Store,1,24.0,0.0,Fragrance,0
119391,26-May-2024,UK10,P501435,IN-STORE,1,27.0,0.0,Makeup,0
151090,04/08/2025,US20 ,P467123,online,1,55.0,0.0,Skincare,0
158110,2025-05-22,ae10,P7844,Travel Retail,1,67.0,,Bath & Body,0
131730,08/22/2024, US10,P478239,Store,1,42.0,0.0,Skincare,0
104498,2024-09-29,FR10 ,P401771,In-Store,1,25.0,0.0,Makeup,0
151792,18.04.2024, US20,P504519,Web,1,58.0,0.0,Bath & Body,0
122253,2024-03-03,de10,P471009,In-Store,1,42.0,0.15,Skincare,0
144748,2025-02-03,us20,P455418,online,1,48.0,0.0,Makeup,1
144955,16.05.2025, US20,P503857,Online,1,110.0,0.0,Fragrance,0
101173,20-Apr-2025, FR10,P500787,In-Store,1,$18.00,0.0,Bath & Body,0
130330,2024-10-02, US10,P473145,In-Store,1,70.0,0.0,Makeup,0
107352,2024-11-03,FR10 ,P183916,In-Store,1,30.0,0.0,Makeup,0
137354,2024-02-06, US10,P501965,IN-STORE,1,36.0,0.0,Fragrance,0
129384,2024-08-30,US10 ,P505250,IN-STORE,1,62.0,0.0,Makeup,0
106589,2024-04-04,fr10,P467973,Store,1,68.0,0.15,Skincare,0
101040,03/10/2024,FR10 ,P501965,in-store,1,36.0,0.0,Fragrance,0
109949,06-May-2025,FR10,P475118,in-store,1,32.0,0.0,Makeup,0
116321,2024-05-18,UK10,P91627362,in-store,1,24.0,0.0,Skincare,0
106725,03/17/2025,FR10,P475951,in-store,1,30.0,0.0,Skincare,1
104394,30.06.2024,fr10,P462387,In-Store,1,30.0,0.0,Hair,0
121663,24.05.2025,DE10,P505041,In-Store,1,15.0,0.0,Makeup,0
157699,12/06/2024,ae10,P481348,travel retail,1,62.0,0.0,Skincare,1
109557,07.12.2024,FR10,P382378,IN-STORE,1,55.0,0.0,Makeup,0
127500,2025-04-04,de10,P479732,Store,1,7.2,0.0,Skincare,0
109608,07-Jun-2024,FR10 ,P472317,in-store,1,25.0,0.0,Makeup,0
105615,06.04.2024,FR10 ,P375534,IN-STORE,1,28.0,0.0,Skincare,1
162857,2024-10-28,AE10 ,P457512,Travel Retail,1,55.0,,Skincare,0
149351,19-Jan-2025,US20,P501760,online,1,38.0,0.0,Skincare,0
159614,2024-06-03,ae10,P442742,TR,1,55.0,0.0,Skincare,0
142608,2024-10-31, US10,P455418,IN-STORE,2,$48.00,0.0,Makeup,1
132888,02.02.2024, US10,P472452,Store,1,16.0,0.1,Bath & Body,0
142468,25.02.2024,US10 ,P461636,IN-STORE,1,11.0,0.0,Hair,0
113007,04-Nov-2024, UK10,P477822,in-store,1,$32.00,0.0,Hair,0
104943,19-Sep-2024,FR10,P501493,Store,1,$65.00,0.0,Bath & Body,0
113240,2024-01-30,UK10,P454018,Store,1,49.0,0.0,Skincare,0
154766,2024-06-21, US20,P433125,online,1,22.0,0.0,Makeup,0
119316,07-Jan-2025, UK10,P504364,in-store,1,64.0,0.0,Fragrance,0
140085,03/27/2024, US10,P504187,In-Store,1,128.0,0.0,Makeup,0
110217,01/21/2025, FR10,P449342,Store,1,20.0,0.1,Makeup,0
145342,2025-05-12,us20,P475981,Online,1,13.0,0.1,Hair,0
114742,01/10/2024, UK10,P470025,Store,1,35.0,0.0,Makeup,0
135946,02.11.2024,us10,P501721,IN-STORE,1,28.0,0.0,Hair,0
112209,2024-02-12, UK10,P500687,IN-STORE,1,26.0,0.0,Skincare,0
122523,2024-09-02,de10,P455418,Store,1,48.0,0.0,Makeup,0
129311,08.12.2024,US10 ,P469439,In-Store,1,16.0,0.2,Skincare,0
113981,24.06.2025,UK10,P405602,In-Store,1,20.0,0.0,Makeup,0
131674,12-Feb-2025,us10,P469440,in-store,1,34.0,0.0,Hair,0
112791,05/17/2024,UK10 ,P442742,in-store,2,55.0,0.0,Skincare,1
108244,20.11.2024,FR10,P420019,in-store,1,30.0,0.0,Makeup,0
118274,06/19/2024,uk10,P476550,Store,2,35.0,0.0,Makeup,0
100351,2025-01-05,FR10,P409988,In-Store,2,35.0,0.1,Makeup,1
130042,2024-06-30,US10 ,P395532,IN-STORE,1,6.0,0.2,Makeup,0
119526,2025-05-29,UK10,P462417,IN-STORE,2,95.0,0.0,Fragrance,0
122579,2024-04-19, DE10,P474942,IN-STORE,1,25.0,0.0,Skincare,0
152754,14.06.2024,US20 ,P454018,ONLINE,1,49.0,0.0,Skincare,0
122303,06.04.2024, DE10,P91627362,in-store,-1,24.0,,Skincare,0
135206,05/02/2025, US10,P471046,IN-STORE,2,62.0,0.0,Skincare,0
115542,2024-03-21,uk10,P471076,in-store,1,29.0,0.0,Makeup,0
119190,2025-04-17, UK10,P12790,In-Store,1,38.0,0.0,Makeup,1
135961,26-Jan-2025, US10,P501721,IN-STORE,2,$28.00,0.0,Hair,0
118719,2024-02-09,UK10,P470004,In-Store,1,32.0,0.1,Makeup,0
160611,08-Dec-2024, AE10,P430910,Travel Retail,1,50.0,0.0,Fragrance,0
150635,23-Apr-2025,US20,P474942,Online,1,25.0,0.0,Skincare,0
116246,2024-02-12,UK10 ,P500992,in-store,1,25.0,0.0,Makeup,0
147782,07-Oct-2024, US20,P456006,Online,1,16.0,0.0,Makeup,0
157736,10/18/2024,ae10,P479969,travel retail,1,24.0,0.0,Hair,0
139685,2024-11-26,us10,P482755,in-store,1,36.0,0.0,Skincare,0
116693,04/16/2024,UK10 ,P395532,Store,1,6.0,0.0,Makeup,0
135053,03/18/2024,US10 ,P76000,Store,1,$130.00,0.0,Fragrance,0
105300,2024-02-08,fr10,P428222,in-store,1,30.0,0.0,Hair,0
160923,02.06.2025, AE10,P459301,Travel Retail,1,45.0,0.0,Skincare,0
147250,06/05/2024,us20,P378111,ONLINE,1,29.0,0.1,Makeup,0
130061,09/09/2024,US10,P395532,in-store,1,6.0,0.0,Makeup,0
126456,06.07.2024,DE10 ,P382378,IN-STORE,1,55.0,0.0,Makeup,0
142330,10/28/2024,us10,P431511,In-Store,1,32.0,0.1,Makeup,0
152250,25.05.2024,us20,P387261,online,1,60.0,0.15,Skincare,0
128123,17.01.2025,DE10,P456007,IN-STORE,1,13.0,0.1,Makeup,0
139463,28.05.2024,US10 ,P479688,IN-STORE,-3,10.0,0.0,Skincare,0
151261,2024-01-08,us20,P469828,Online,1,50.0,0.0,Fragrance,0
146961,12-Feb-2024,us20,P54433,Online,1,28.0,0.2,Makeup,0
133135,02.07.2024,us10,P440305,In-Store,1,44.0,0.0,Skincare,0
123746,15-Mar-2025,de10,P453929,Store,1,88.0,0.0,Skincare,0
149975,21-Dec-2024, US20,P468161,Web,1,46.0,0.0,Bath & Body,0
150578,2024-03-25,us20,P474942,Web,1,25.0,0.0,Skincare,0
140439,02-Feb-2024,us10,P413326,IN-STORE,1,30.0,0.0,Skincare,0
158647,29.08.2024,AE10 ,P501697,TR,1,34.0,0.0,Fragrance,0
116414,04.12.2024,uk10,P482509,IN-STORE,1,45.0,0.0,Makeup,0
107571,02/18/2024,FR10,P463476,Store,1,78.0,0.0,Fragrance,0
110077,31-Jan-2025,FR10 ,P471046,IN-STORE,1,62.0,0.0,Skincare,0
109263,03-Mar-2025,FR10,P439672,in-store,1,22.0,0.0,Skincare,0
108520,2024-06-04,fr10,P504841,in-store,2,20.0,0.0,Hair,0
119297,06/19/2024, UK10,P504364,IN-STORE,1,64.0,,Fragrance,0
134847,2024-11-17, US10,P504519,In-Store,1,58.0,0.0,Bath & Body,0
146899,2024-01-16,US20,P427393,online,1,55.0,,Skincare,1
128157,27-Apr-2024, DE10,P54433,IN-STORE,1,28.0,0.0,Makeup,0
116897,03/14/2024,UK10 ,P446816,in-store,1,25.0,0.0,Makeup,0
163954,2025-04-21,MA10,P502289,in-store,1,20.0,,Makeup,0
102267,03/24/2025,FR10 ,P109911,IN-STORE,1,33.0,0.0,Makeup,1
104216,29.08.2024,fr10,P405602,IN-STORE,1,20.0,0.1,Makeup,0
152627,26.11.2024,us20,P429952,Web,1,49.0,0.0,Skincare,0
133767,2024-08-26,US10 ,P477838,IN-STORE,1,24.0,0.0,Makeup,0
157836,23-Jan-2024,AE10,P476011,TR,2,30.0,,Makeup,0
141478,2024-10-04,us10,P477741,In-Store,1,32.0,0.0,Hair,0
128121,31.12.2024,DE10,P456007,IN-STORE,1,13.0,0.2,Makeup,0
123571,12-Oct-2024,de10,P457458,Store,1,24.0,0.0,Makeup,0
130425,16-Mar-2024, US10,P416725,Store,1,255.0,,Skincare,0
147476,11/29/2024,US20,P397627,Online,1,9.0,0.15,Skincare,0
129729,26-May-2025,us10,P152203,IN-STORE,1,16.0,0.0,Bath & Body,0
153936,19.03.2025,us20,P482509,ONLINE,1,45.0,0.0,Makeup,0
165637,02/13/2025,MA10 ,P504789,Store,1,18.0,0.0,Makeup,1
119435,2025-06-18,UK10,P501435,In-Store,1,27.0,0.0,Makeup,0
115116,01/19/2024,UK10 ,P479830,Store,1,34.0,0.0,Hair,0
101340,2025-04-11,fr10,P504453,in-store,1,86.0,0.0,Hair,0
105037,2024-02-11,fr10,P392004,IN-STORE,1,65.0,0.0,Skincare,0
131648,25.09.2024, US10,P469440,Store,1,34.0,0.0,Hair,0
102894,2024-11-07, FR10,P477822,IN-STORE,1,$32.00,0.1,Hair,0
101935,12/23/2024,FR10 ,P383054,IN-STORE,1,152.0,0.0,Skincare,0
150450,11/09/2024, US20,P434410,online,2,46.0,0.0,Hair,0
147855,13-Dec-2024, US20,P501284,Online,1,28.0,0.0,Makeup,0
123666,03/04/2024,DE10,P162554,In-Store,1,50.0,0.0,Bath & Body,0
139400,27-Oct-2024,US10 ,P474942,In-Store,1,25.0,0.0,Skincare,0
129712,05-Mar-2025, US10,P152203,In-Store,1,16.0,0.0,Bath & Body,0
124610,2024-01-03,de10,P469440,Store,1,34.0,0.1,Hair,0
155183,09/03/2024,ae10,P472817,travel retail,1,$32.00,,Makeup,0
132591,07/31/2024,US10,P446816,IN-STORE,1,25.0,0.1,Makeup,0
122449,05-Dec-2024,DE10,P457512,Store,1,55.0,0.0,Skincare,0
154928,16-Oct-2024,us20,P458630,Online,1,32.0,0.0,Fragrance,0
109766,24.07.2024,fr10,P443834,in-store,1,11.99,0.0,Skincare,0
158859,11.02.2024,AE10,P477822,TR,1,32.0,,Hair,0
108631,01/16/2024,fr10,P471076,in-store,1,29.0,0.1,Makeup,0
147442,28.04.2024,US20 ,P397627,Online,1,9.0,0.0,Skincare,0
154196,2024-10-28,us20,P399503,Online,1,23.0,,Makeup,0
115475,25.01.2025,UK10,P472317,Store,1,25.0,0.0,Makeup,0
155790,09-Nov-2024, AE10,P387564,TR,1,34.0,0.0,Fragrance,0
147650,06.01.2025,US20 ,P504064,Online,1,15.0,0.15,Skincare,1
104365,2024-02-06,FR10 ,P462387,IN-STORE,1,30.0,0.0,Hair,0
131894,12/07/2024,us10,P501284,IN-STORE,2,28.0,,Makeup,0
145242,05/31/2025,us20,P397465,Web,1,8.0,0.0,Skincare,0
120299,04-Jan-2025,DE10 ,P439672,Store,1,22.0,0.0,Skincare,0
162157,2024-03-31,AE10 ,P470525,Travel Retail,1,40.0,0.0,Fragrance,0
154940,21-Jan-2025,US20 ,P458630,Online,1,32.0,0.0,Fragrance,0
105757,2024-07-01,FR10 ,P481396,in-store,1,42.0,0.0,Makeup,0
109738,05.04.2024,fr10,P443834,In-Store,1,11.99,0.0,Skincare,0
106596,2024-05-03,fr10,P467973,in-store,1,68.0,0.0,Skincare,0
135061,18.05.2024, US10,P76000,IN-STORE,1,130.0,,Fragrance,0
137549,2025-06-21,US10,P409988,In-Store,1,35.0,0.0,Makeup,0
120952,2024-06-08,de10,P470542,in-store,1,16.0,0.0,Makeup,0
143961,11/27/2024,US20 ,P477838,Web,1,24.0,0.0,Makeup,0
145853,06-Jan-2025, US20,P472065,Online,1,8.0,0.0,Makeup,0
149325,2024-07-22,US20 ,P501760,Online,1,$38.00,0.0,Skincare,0
114366,03/21/2024,UK10,P478239,IN-STORE,1,42.0,0.0,Skincare,0
163707,10/09/2024,MA10,P502185,IN-STORE,2,45.0,0.0,Makeup,2
140681,26-Feb-2025,US10 ,P428636,IN-STORE,1,25.0,0.0,Skincare,0
104109,25-Jun-2025, FR10,P470510,IN-STORE,1,$92.00,,Skincare,0
137230,2024-12-25, US10,P458630,in-store,1,32.0,0.0,Fragrance,0
150162,29-Aug-2024,US20 ,P476428,Web,1,58.0,0.1,Skincare,0
149081,05/15/2024,US20 ,P477741,Online,1,32.0,0.0,Hair,1
126718,09.09.2024,DE10 ,P454941,Store,1,47.0,0.1,Makeup,0
157230,2024-05-17, AE10,P476697,TR,1,30.0,0.0,Makeup,0
119451,08.07.2024,UK10,P440305,IN-STORE,1,$44.00,0.0,Skincare,0
124919,07/10/2024,DE10 ,P436757,in-store,1,45.0,0.0,Bath & Body,0
155555,2024-04-07,ae10,P418122,TR,1,82.0,0.1,Fragrance,0
121899,2025-01-30,de10,P456006,in-store,1,16.0,0.15,Makeup,0
134928,03.06.2025,us10,P500256,IN-STORE,1,28.0,0.1,Skincare,0
109733,07-Mar-2024,FR10,P443834,in-store,1,11.99,0.0,Skincare,0
112245,13-Aug-2024,UK10,P500687,in-store,1,26.0,0.0,Skincare,0
123625,14-Jul-2024, DE10,P409988,IN-STORE,1,35.0,0.0,Makeup,0
134069,15.02.2025,US10,P476011,IN-STORE,1,30.0,0.0,Makeup,0
135934,2024-09-06,US10 ,P501721,Store,1,28.0,0.0,Hair,0
153210,2024-04-27,US20,P471009,Online,1,42.0,0.0,Skincare,0
126572,29.10.2024,DE10 ,P420699,Store,1,70.0,0.0,Skincare,0
112770,2025-05-18,UK10 ,P477838,IN-STORE,1,24.0,0.0,Makeup,0
161229,11/05/2024,ae10,P471242,Travel Retail,1,22.0,0.0,Makeup,0
123361,01/14/2024,DE10,P46587789,Store,1,24.0,0.0,Makeup,0
143430,02/27/2025,US10 ,P473260,In-Store,1,28.0,0.0,Hair,0
111995,08.03.2024,uk10,P467944,in-store,1,45.0,0.2,Fragrance,0
143175,05/18/2025,US10 ,P479830,In-Store,1,34.0,0.0,Hair,0
119589,2025-04-08,UK10,P502185,in-store,1,45.0,,Makeup,0
113267,2024-10-13,uk10,P454018,in-store,1,49.0,0.0,Skincare,0
140015,18.06.2024, US10,P505041,In-Store,1,15.0,0.15,Makeup,0
131048,17.04.2025,US10 ,P432863,Store,1,53.0,0.1,Makeup,0
165403,2025-03-25,MA10,P428636,in-store,1,25.0,0.2,Skincare,0
133591,04/28/2025,US10,P504849,Store,1,54.0,0.0,Skincare,0
126560,2024-07-09,DE10 ,P420699,in-store,1,$70.00,0.0,Skincare,0
147999,04/09/2025,us20,P432239,Online,1,28.0,0.0,Skincare,0
152675,2024-06-21,US20 ,P457458,ONLINE,1,24.0,0.0,Makeup,0
101640,2024-03-04,FR10,P422275,in-store,1,$26.00,0.0,Hair,0
115396,2025-02-08,UK10 ,P427393,IN-STORE,1,55.0,0.0,Skincare,0
155165,14-Jan-2024,AE10,P472817,TR,1,32.0,0.0,Makeup,0
129834,2024-08-04,US10 ,P501360,Store,1,65.0,0.0,Fragrance,0
123941,03/29/2024, DE10,P397465,Store,1,8.0,0.15,Skincare,0
164920,04/24/2024, MA10,P471009,IN-STORE,1,42.0,0.1,Skincare,0
160943,14.06.2024,ae10,P455418,Travel Retail,1,48.0,0.15,Makeup,0
133658,28.05.2025, US10,P477822,in-store,1,32.0,0.2,Hair,0
145751,11/25/2024, US20,P467038,Online,1,28.0,0.0,Skincare,0
147813,2024-01-08,us20,P501284,ONLINE,2,28.0,0.0,Makeup,0
135853,11/14/2024,us10,P34402,Store,1,48.0,0.0,Skincare,0
103459,2025-02-06,FR10,P470025,IN-STORE,1,35.0,0.0,Makeup,0
143007,06/30/2024, US10,P456006,In-Store,1,16.0,0.0,Makeup,0
141784,02/16/2025,US10,P461950,in-store,1,220.0,0.0,Skincare,0
116191,06-Oct-2024,UK10,P375938,In-Store,1,125.0,,Fragrance,0
154565,03.08.2024, US20,P7844,online,2,67.0,0.0,Bath & Body,0
135962,2025-03-19, US10,P501721,in-store,2,28.0,0.0,Hair,0
117590,2025-01-21,UK10,P469440,IN-STORE,1,34.0,0.0,Hair,0
112122,2025-01-23, UK10,P480634,IN-STORE,1,10.99,0.0,Hair,0
131242,24.08.2024, US10,P392004,IN-STORE,1,65.0,0.0,Skincare,0
155241,12/28/2024,AE10 ,P471101,Travel Retail,1,50.0,,Skincare,0
151817,29.03.2025,US20 ,P504519,Online,1,58.0,0.0,Bath & Body,0
130877,01.01.2024,US10,P475951,in-store,1,30.0,0.1,Skincare,0
152313,03-Aug-2024,us20,P454941,Online,1,47.0,0.15,Makeup,0
143197,2024-04-26, US10,P482694,Store,1,$23.00,,Skincare,0
151450,06/17/2025,us20,P480636,Web,1,15.99,0.0,Hair,0
145842,23-Oct-2024,US20,P472065,online,1,8.0,0.0,Makeup,0
141477,2024-10-03, US10,P477741,In-Store,1,32.0,0.0,Hair,0
152860,2025-04-03,US20,P475118,ONLINE,-1,$32.00,0.0,Makeup,0
158422,06/20/2024,AE10 ,P470025,Travel Retail,1,35.0,0.0,Makeup,0
145131,22.09.2024,US20 ,P476430,ONLINE,1,39.0,,Bath & Body,0
149007,03/09/2025,US20,P76000,online,1,130.0,0.0,Fragrance,0
100342,2024-11-27,FR10,P409988,IN-STORE,1,35.0,0.0,Makeup,0
103155,19-Feb-2025, FR10,P500445,IN-STORE,2,29.0,0.15,Skincare,0
157860,10/08/2024,AE10 ,P476011,travel retail,1,30.0,0.15,Makeup,0
154030,18.10.2024, US20,P461950,Online,1,220.0,0.0,Skincare,0
112236,13-Jul-2024, UK10,P500687,in-store,1,$26.00,0.15,Skincare,0
155905,2025-04-29,AE10 ,P429952,Travel Retail,1,49.0,0.0,Skincare,0
130791,01/25/2024, US10,P397465,In-Store,1,8.0,0.0,Skincare,0
103645,02/04/2024,FR10 ,P457458,Store,1,24.0,0.0,Makeup,0
104997,13-Jun-2024, FR10,P429554,In-Store,1,30.0,0.0,Fragrance,0
158858,29.01.2024, AE10,P477822,Travel Retail,1,32.0,,Hair,1
153900,22-Feb-2024,US20 ,P482509,Online,1,45.0,0.0,Makeup,0
111161,05/24/2025, UK10,P397627,IN-STORE,1,9.0,0.0,Skincare,0
117494,04.07.2024,UK10 ,P449342,In-Store,1,20.0,0.0,Makeup,0
113120,07.09.2024,uk10,P387939,Store,1,86.0,0.0,Fragrance,0
148245,06.01.2024,US20,P456975,online,1,90.0,0.0,Fragrance,0
115683,01/18/2025,uk10,P505463,Store,1,80.0,0.15,Fragrance,0
165694,20-Mar-2025,MA10 ,P429952,in-store,1,49.0,0.0,Skincare,0
118151,28.05.2025,UK10,P481370,in-store,1,22.0,0.0,Makeup,0
147048,26-Apr-2024, US20,P420019,online,1,30.0,0.15,Makeup,0
161578,07/14/2024,AE10 ,P269707,Travel Retail,1,45.0,0.2,Hair,0
152542,17-May-2024,US20,P502186,ONLINE,1,59.0,0.15,Skincare,0
165016,02/16/2025,MA10,P378111,In-Store,1,29.0,0.15,Makeup,0
159978,02/04/2024,AE10,P473260,Travel Retail,1,28.0,0.0,Hair,0
162194,2025-04-02,AE10 ,P470525,Travel Retail,1,40.0,0.2,Fragrance,0
125591,01/07/2024, DE10,P296439,IN-STORE,1,32.0,0.1,Hair,0
165734,2025-06-26, MA10,P483474,In-Store,1,$26.00,0.0,Makeup,1
162204,03/17/2024,AE10 ,P467120,travel retail,1,39.0,0.15,Skincare,0
121462,09/26/2024,DE10,P469195,Store,1,52.0,0.0,Hair,0
130172,08/08/2024, US10,P431187,Store,1,28.0,0.0,Skincare,1
132464,2024-04-25,US10 ,P470025,Store,-1,35.0,0.0,Makeup,0
103010,04-Jan-2024,FR10,P152203,Store,1,16.0,0.1,Bath & Body,0
105929,06/06/2024,fr10,P480636,Store,1,15.99,0.0,Hair,0
106283,29.03.2025,FR10,P504794,In-Store,1,28.0,0.0,Skincare,0
122562,06/13/2025,DE10 ,P455418,in-store,1,48.0,0.0,Makeup,0
163272,29-Apr-2024, MA10,P505041,IN-STORE,1,15.0,0.0,Makeup,0
144377,2024-06-05,US20,P183916,Online,1,30.0,,Makeup,0
115465,11/18/2024,UK10,P472317,IN-STORE,1,25.0,0.0,Makeup,0
115833,2024-06-17,UK10,P294018,In-Store,1,23.0,0.0,Skincare,0
104348,05/11/2025,FR10,P91627362,IN-STORE,1,24.0,0.0,Skincare,0
140388,2024-10-29,us10,P475981,In-Store,1,13.0,0.0,Hair,0
130592,11/25/2024,US10 ,P483474,In-Store,1,$26.00,,Makeup,0
149736,06/05/2024,US20,P446816,online,-1,25.0,0.0,Makeup,0
115316,10/25/2024,uk10,P375534,IN-STORE,1,28.0,0.0,Skincare,0
119861,10/27/2024,de10,P467038,Store,1,28.0,0.1,Skincare,0
152071,24-Oct-2024,us20,P448730,Online,1,42.0,0.1,Hair,0
106772,18-Feb-2024,FR10,P454083,In-Store,1,$210.00,0.0,Bath & Body,0
143518,2025-02-06, US10,P422275,IN-STORE,1,26.0,0.0,Hair,1
149537,2024-08-03,us20,P418122,ONLINE,1,82.0,0.1,Fragrance,0
115545,09.04.2024,UK10 ,P471076,in-store,1,29.0,0.0,Makeup,0
157173,21-Jul-2024,ae10,P479688,Travel Retail,1,10.0,0.0,Skincare,0
137462,06/12/2025,US10 ,P481103,In-Store,1,340.0,0.2,Fragrance,0
165510,05/17/2025,MA10,P479969,in-store,1,24.0,0.0,Hair,0
103593,29.03.2024,FR10,P472817,IN-STORE,1,$32.00,0.0,Makeup,0
146092,2024-07-06,US20,P451225,Web,1,28.0,0.0,Makeup,0
147692,07/04/2024, US20,P6463,online,1,63.0,0.0,Fragrance,0
137365,27-Apr-2024,US10 ,P501965,IN-STORE,1,$36.00,,Fragrance,0
121171,07/10/2024,DE10,P378111,in-store,1,29.0,0.0,Makeup,0
